ID,Zip,Average Annual Income,Average annual disposable funds,Education,Average age,age18-25,age 26-35,age 36-50,age 51-69,age 70+,Population,Female,Male,State
123162,67045,140527,19644,High School Diploma,21,0.25,0.21,0.2,0.28,0.06,3644,0.56,0.44,Kansas
123163,67047,138300,16510,Associate's Degree,31,0.3,0.18,0.18,0.28,0.06,731,0.41,0.59,Kansas
123164,67049,69673,9488,Some High School,32,0.13,0.28,0.26,0.26,0.07,79,0.67,0.33,Kansas
123165,67050,96741,8225,GED,34,0.15,0.21,0.28,0.3,0.06,1844,0.6,0.4,Kansas
123166,67051,66019,7014,GED,31,0.16,0.28,0.21,0.27,0.08,456,0.61,0.39,Kansas
123167,67052,50787,7102,Doctorate Degree,33,0.18,0.29,0.22,0.23,0.08,8325,0.57,0.43,Kansas
123168,67053,64403,6015,Bachelor's Degree,25,0.29,0.24,0.18,0.2,0.09,539,0.58,0.42,Kansas
123169,67054,97908,11983,GED,25,0.18,0.17,0.3,0.28,0.07,1167,0.5,0.5,Kansas
123170,67055,85578,5654,Some College,23,0.28,0.2,0.2,0.24,0.08,71,0.59,0.41,Kansas
123171,67056,166378,24280,Bachelor's Degree,34,0.17,0.18,0.3,0.27,0.08,2935,0.47,0.53,Kansas
123172,67057,71280,3861,Some High School,34,0.24,0.24,0.29,0.17,0.06,241,0.61,0.39,Kansas
123173,67058,109178,15097,GED,30,0.28,0.18,0.2,0.27,0.07,2093,0.4,0.6,Kansas
123174,67059,104481,10349,Some College,26,0.24,0.23,0.19,0.26,0.08,1042,0.4,0.6,Kansas
123175,67060,151247,9664,Master's Degree,25,0.23,0.27,0.17,0.26,0.07,13733,0.66,0.34,Kansas
123176,67061,156237,22862,Master's Degree,21,0.33,0.2,0.17,0.21,0.09,171,0.67,0.33,Kansas
123177,67062,87447,5119,High School Diploma,36,0.06,0.27,0.3,0.28,0.09,4156,0.65,0.35,Kansas
123178,67063,58215,7091,High School Diploma,26,0.2,0.23,0.28,0.2,0.09,3942,0.58,0.42,Kansas
123179,67065,132524,7464,Some College,34,0.08,0.25,0.3,0.28,0.09,228,0.51,0.49,Kansas
123180,67066,46786,5330,High School Diploma,34,0.19,0.28,0.23,0.21,0.09,302,0.52,0.48,Kansas
123181,67067,140695,20216,Some College,28,0.18,0.29,0.29,0.17,0.07,1541,0.59,0.41,Kansas
123182,67068,70534,5536,Some College,33,0.2,0.25,0.19,0.3,0.06,4354,0.49,0.51,Kansas
123183,67070,81606,10351,Some High School,32,0.2,0.29,0.22,0.21,0.08,1169,0.47,0.53,Kansas
123184,67071,130891,19533,Associate's Degree,29,0.24,0.17,0.2,0.3,0.09,94,0.43,0.57,Kansas
123185,67072,161929,14877,High School Diploma,29,0.28,0.2,0.25,0.2,0.07,244,0.47,0.53,Kansas
123186,67073,140672,8310,High School Diploma,27,0.24,0.29,0.19,0.19,0.09,309,0.63,0.37,Kansas
123187,67074,146384,18362,GED,28,0.25,0.27,0.19,0.2,0.09,1741,0.44,0.56,Kansas
123188,67101,105916,15306,GED,28,0.16,0.24,0.25,0.27,0.08,3604,0.4,0.6,Kansas
123189,67103,141136,13922,Some College,32,0.22,0.18,0.25,0.28,0.07,326,0.49,0.51,Kansas
123190,67104,125671,13561,Bachelor's Degree,35,0.15,0.25,0.22,0.3,0.08,2506,0.59,0.41,Kansas
123191,67105,34408,3416,Doctorate Degree,33,0.23,0.26,0.24,0.18,0.09,190,0.4,0.6,Kansas
123192,67106,53330,6453,Master's Degree,33,0.23,0.2,0.22,0.29,0.06,388,0.51,0.49,Kansas
123193,67107,39091,2503,Some High School,33,0.27,0.28,0.18,0.19,0.08,2979,0.51,0.49,Kansas
123194,67108,161610,23225,Master's Degree,32,0.24,0.22,0.28,0.2,0.06,1696,0.56,0.44,Kansas
123195,67109,124709,17092,Doctorate Degree,29,0.2,0.28,0.24,0.21,0.07,418,0.65,0.35,Kansas
123196,67110,93384,7265,Bachelor's Degree,28,0.25,0.22,0.21,0.23,0.09,8415,0.65,0.35,Kansas
123197,67111,124921,7214,Doctorate Degree,39,0.1,0.27,0.26,0.3,0.07,352,0.46,0.54,Kansas
123198,67112,116623,9142,Doctorate Degree,25,0.06,0.25,0.3,0.3,0.09,227,0.44,0.56,Kansas
123199,67114,63738,8168,GED,33,0.25,0.23,0.26,0.2,0.06,21852,0.6,0.4,Kansas
123200,67117,81010,5970,GED,24,0.34,0.18,0.22,0.2,0.06,1769,0.46,0.54,Kansas
123201,67118,141365,15372,GED,24,0.33,0.17,0.17,0.27,0.06,810,0.65,0.35,Kansas
123202,67119,174287,21372,Associate's Degree,40,0.26,0.17,0.27,0.21,0.09,1457,0.67,0.33,Kansas
123203,67120,119628,11268,Doctorate Degree,31,0.23,0.17,0.24,0.29,0.07,1358,0.5,0.5,Kansas
123204,67122,83169,4451,GED,32,0.25,0.21,0.26,0.19,0.09,221,0.58,0.42,Kansas
123205,67123,67481,8893,Some College,38,0.22,0.29,0.19,0.23,0.07,741,0.61,0.39,Kansas
123206,67124,176085,18245,GED,23,0.38,0.18,0.19,0.18,0.07,8203,0.48,0.52,Kansas
123207,67127,30247,3829,Associate's Degree,25,0.26,0.21,0.22,0.25,0.06,701,0.58,0.42,Kansas
123208,67131,82380,9421,Bachelor's Degree,35,0.22,0.27,0.26,0.17,0.08,258,0.41,0.59,Kansas
123209,67132,32841,2804,Some High School,30,0.13,0.28,0.29,0.21,0.09,410,0.48,0.52,Kansas
123210,67133,156544,21739,High School Diploma,34,0.17,0.25,0.2,0.29,0.09,6379,0.53,0.47,Kansas
123211,67134,134600,19121,Doctorate Degree,29,0.18,0.24,0.25,0.27,0.06,420,0.59,0.41,Kansas
123212,67135,139270,8670,High School Diploma,24,0.19,0.28,0.26,0.18,0.09,3493,0.56,0.44,Kansas
123213,67137,165700,10626,Bachelor's Degree,22,0.23,0.22,0.28,0.21,0.06,634,0.4,0.6,Kansas
123214,67138,63388,7181,Some College,33,0.06,0.29,0.29,0.3,0.06,397,0.55,0.45,Kansas
123215,67140,92414,11874,Bachelor's Degree,14,0.35,0.17,0.21,0.18,0.09,802,0.59,0.41,Kansas
123216,67142,52065,4130,Some College,31,0.13,0.25,0.27,0.26,0.09,445,0.5,0.5,Kansas
123217,67143,178132,21232,GED,28,0.27,0.17,0.29,0.21,0.06,58,0.62,0.38,Kansas
123218,67144,60911,6807,High School Diploma,28,0.25,0.24,0.2,0.23,0.08,2716,0.65,0.35,Kansas
123219,67146,113594,8213,GED,31,0.2,0.26,0.19,0.27,0.08,1830,0.62,0.38,Kansas
123220,67147,131571,10236,Master's Degree,33,0.19,0.29,0.27,0.17,0.08,9908,0.5,0.5,Kansas
123221,67149,41054,4147,Master's Degree,38,0.25,0.3,0.19,0.18,0.08,988,0.48,0.52,Kansas
123222,67150,39101,1982,Bachelor's Degree,27,0.28,0.2,0.25,0.18,0.09,36,0.51,0.49,Kansas
123223,67151,30873,4630,Doctorate Degree,29,0.18,0.22,0.25,0.27,0.08,479,0.61,0.39,Kansas
123224,67152,103473,7982,Doctorate Degree,30,0.15,0.26,0.28,0.23,0.08,9541,0.6,0.4,Kansas
123225,67154,108294,10005,Associate's Degree,32,0.08,0.3,0.3,0.24,0.08,1510,0.42,0.58,Kansas
123226,67155,175803,13065,High School Diploma,36,0.18,0.23,0.26,0.27,0.06,166,0.55,0.45,Kansas
123227,67156,79813,4712,Bachelor's Degree,30,0.33,0.2,0.17,0.22,0.08,15269,0.41,0.59,Kansas
123228,67159,69802,4663,Doctorate Degree,29,0.23,0.28,0.23,0.19,0.07,169,0.45,0.55,Kansas
123229,67202,46864,5221,Doctorate Degree,27,0.23,0.28,0.21,0.2,0.08,1393,0.66,0.34,Kansas
123230,67203,178360,11798,GED,24,0.17,0.3,0.27,0.19,0.07,31287,0.4,0.6,Kansas
123231,67204,70152,8057,Some High School,26,0.28,0.2,0.23,0.22,0.07,21194,0.49,0.51,Kansas
123232,67205,114665,6792,Associate's Degree,32,0.25,0.26,0.18,0.25,0.06,16811,0.48,0.52,Kansas
123233,67206,136359,18035,Master's Degree,36,0.28,0.17,0.27,0.22,0.06,15186,0.47,0.53,Kansas
123234,67207,94153,12793,Doctorate Degree,26,0.24,0.29,0.19,0.2,0.08,26978,0.42,0.58,Kansas
123235,67208,41862,2889,Doctorate Degree,31,0.25,0.19,0.26,0.21,0.09,18161,0.52,0.48,Kansas
123236,67209,58811,4578,Associate's Degree,34,0.17,0.25,0.3,0.22,0.06,13654,0.57,0.43,Kansas
123237,67210,110340,8202,GED,34,0.22,0.28,0.17,0.24,0.09,10339,0.47,0.53,Kansas
123238,67211,49742,4428,Some College,29,0.13,0.3,0.25,0.24,0.08,20644,0.55,0.45,Kansas
123239,67212,75219,4222,High School Diploma,35,0.25,0.18,0.2,0.3,0.07,44707,0.67,0.33,Kansas
123240,67213,123617,10268,Bachelor's Degree,32,0.32,0.24,0.19,0.18,0.07,21368,0.62,0.38,Kansas
123241,67214,51321,4006,Associate's Degree,39,0.27,0.19,0.19,0.29,0.06,16542,0.63,0.37,Kansas
123242,67215,116159,15493,Some High School,28,0.22,0.25,0.21,0.26,0.06,5708,0.47,0.53,Kansas
123243,67216,26105,3648,GED,31,0.22,0.17,0.3,0.25,0.06,24041,0.48,0.52,Kansas
123244,67217,82108,5509,Some High School,27,0.11,0.26,0.3,0.26,0.07,30186,0.58,0.42,Kansas
123245,67218,158239,21028,Doctorate Degree,25,0.16,0.24,0.26,0.27,0.07,22772,0.57,0.43,Kansas
123246,67219,93095,10889,Associate's Degree,16,0.24,0.21,0.23,0.23,0.09,12121,0.5,0.5,Kansas
123247,67220,67452,4613,Doctorate Degree,37,0.16,0.23,0.24,0.29,0.08,14214,0.4,0.6,Kansas
123248,67223,68084,6657,Doctorate Degree,33,0.13,0.28,0.23,0.28,0.08,513,0.4,0.6,Kansas
123249,67226,85771,5462,Doctorate Degree,24,0.38,0.17,0.17,0.22,0.06,17757,0.67,0.33,Kansas
123250,67227,89314,8795,Some High School,43,0.27,0.3,0.18,0.17,0.08,344,0.5,0.5,Kansas
123251,67228,25453,3817,High School Diploma,21,0.28,0.23,0.23,0.18,0.08,2033,0.66,0.34,Kansas
123252,67230,47883,3130,High School Diploma,31,0.13,0.27,0.29,0.25,0.06,9959,0.42,0.58,Kansas
123253,67232,25788,1481,Some High School,25,0.3,0.24,0.19,0.18,0.09,298,0.5,0.5,Kansas
123254,67235,86760,7577,Associate's Degree,25,0.41,0.18,0.18,0.17,0.06,11446,0.51,0.49,Kansas
123255,67260,127314,8458,Associate's Degree,39,0.15,0.17,0.3,0.29,0.09,24,0.57,0.43,Kansas
123256,67301,53327,5890,Doctorate Degree,30,0.24,0.19,0.27,0.21,0.09,13556,0.57,0.43,Kansas
123257,67330,117157,15341,Associate's Degree,26,0.26,0.21,0.17,0.29,0.07,1535,0.51,0.49,Kansas
123258,67332,130169,14392,Master's Degree,25,0.28,0.27,0.19,0.19,0.07,207,0.43,0.57,Kansas
123259,67333,166509,16434,GED,31,0.12,0.26,0.28,0.26,0.08,3089,0.59,0.41,Kansas
123260,67334,113019,15369,Master's Degree,35,0.25,0.17,0.3,0.21,0.07,104,0.64,0.36,Kansas
123261,67335,39660,5440,Some High School,39,0.09,0.3,0.27,0.28,0.06,3671,0.4,0.6,Kansas
123262,67336,164357,19797,High School Diploma,28,0.18,0.29,0.19,0.28,0.06,1683,0.44,0.56,Kansas
123263,67337,167452,23637,Associate's Degree,30,0.14,0.24,0.26,0.3,0.06,13493,0.41,0.59,Kansas
123264,67340,108344,6843,Doctorate Degree,30,0.18,0.29,0.27,0.2,0.06,355,0.56,0.44,Kansas
123265,67341,113098,10356,Bachelor's Degree,36,0.23,0.2,0.23,0.25,0.09,373,0.46,0.54,Kansas
123266,67342,176637,15636,Doctorate Degree,28,0.14,0.22,0.26,0.3,0.08,969,0.44,0.56,Kansas
123267,67344,62581,3831,GED,28,0.27,0.18,0.22,0.26,0.07,877,0.55,0.45,Kansas
123268,67345,125586,8729,Some College,30,0.18,0.2,0.26,0.29,0.07,161,0.56,0.44,Kansas
123269,67346,106475,12200,Some College,26,0.26,0.23,0.24,0.21,0.06,372,0.42,0.58,Kansas
123270,67347,64057,8538,Master's Degree,24,0.29,0.23,0.24,0.18,0.06,431,0.55,0.45,Kansas
123271,67349,33916,2199,Some College,32,0.11,0.3,0.3,0.2,0.09,1034,0.67,0.33,Kansas
123272,67351,44567,2414,Associate's Degree,34,0.15,0.3,0.19,0.27,0.09,391,0.53,0.47,Kansas
123273,67352,130513,12419,Master's Degree,40,0.14,0.29,0.3,0.18,0.09,593,0.58,0.42,Kansas
123274,67353,55105,5932,Master's Degree,34,0.22,0.25,0.3,0.17,0.06,582,0.5,0.5,Kansas
123275,67354,35226,2977,GED,32,0.22,0.21,0.28,0.22,0.07,825,0.45,0.55,Kansas
123276,67355,69372,3540,Master's Degree,24,0.21,0.23,0.24,0.24,0.08,213,0.46,0.54,Kansas
123277,67356,75296,5280,High School Diploma,21,0.36,0.19,0.18,0.18,0.09,2834,0.54,0.46,Kansas
123278,67357,150196,9655,Associate's Degree,26,0.28,0.25,0.21,0.18,0.08,13006,0.59,0.41,Kansas
123279,67360,131853,13641,Bachelor's Degree,33,0.21,0.29,0.22,0.21,0.07,409,0.41,0.59,Kansas
123280,67361,57887,2914,High School Diploma,34,0.2,0.23,0.21,0.27,0.09,1841,0.57,0.43,Kansas
123281,67363,167487,24360,Some College,29,0.19,0.27,0.22,0.26,0.06,78,0.45,0.55,Kansas
123282,67364,40159,2789,High School Diploma,30,0.32,0.19,0.24,0.19,0.06,311,0.59,0.41,Kansas
123283,67401,63135,9402,GED,28,0.19,0.27,0.23,0.24,0.07,51499,0.46,0.54,Kansas
123284,67410,145948,11201,Master's Degree,27,0.14,0.26,0.3,0.24,0.06,10141,0.56,0.44,Kansas
123285,67416,31159,1799,Master's Degree,30,0.18,0.24,0.29,0.22,0.07,1146,0.59,0.41,Kansas
123286,67417,175931,13940,High School Diploma,32,0.21,0.23,0.23,0.27,0.06,179,0.5,0.5,Kansas
123287,67418,166047,12871,Some College,34,0.25,0.19,0.24,0.26,0.06,246,0.49,0.51,Kansas
123288,67420,61883,9169,Doctorate Degree,28,0.21,0.26,0.25,0.2,0.08,4721,0.52,0.48,Kansas
123289,67422,84526,9516,Master's Degree,37,0.22,0.19,0.24,0.27,0.08,1366,0.63,0.37,Kansas
123290,67423,178824,18022,High School Diploma,29,0.19,0.26,0.25,0.22,0.08,316,0.45,0.55,Kansas
123291,67425,79901,10063,Doctorate Degree,30,0.16,0.3,0.18,0.27,0.09,689,0.63,0.37,Kansas
123292,67427,41204,5934,Bachelor's Degree,29,0.11,0.27,0.25,0.28,0.09,408,0.62,0.38,Kansas
123293,67428,38822,2013,Some High School,34,0.29,0.24,0.18,0.21,0.08,1465,0.53,0.47,Kansas
123294,67430,112356,9030,Bachelor's Degree,19,0.35,0.23,0.18,0.17,0.07,611,0.47,0.53,Kansas
123295,67431,69605,7176,Associate's Degree,28,0.17,0.28,0.17,0.29,0.09,2471,0.55,0.45,Kansas
123296,67432,59505,3995,Some High School,38,0.29,0.17,0.27,0.2,0.07,6019,0.64,0.36,Kansas
123297,67436,29974,4139,Master's Degree,29,0.08,0.29,0.25,0.29,0.09,636,0.58,0.42,Kansas
123298,67437,126708,11899,Bachelor's Degree,30,0.27,0.22,0.26,0.18,0.07,1161,0.43,0.57,Kansas
123299,67438,27369,2515,Some College,29,0.27,0.25,0.2,0.21,0.07,300,0.6,0.4,Kansas
123300,67439,81193,6668,Associate's Degree,31,0.22,0.24,0.18,0.3,0.06,3674,0.6,0.4,Kansas
123301,67441,139795,10269,Bachelor's Degree,16,0.29,0.23,0.22,0.17,0.09,1115,0.53,0.47,Kansas
123302,67442,171851,21361,High School Diploma,29,0.32,0.23,0.18,0.2,0.07,266,0.64,0.36,Kansas
123303,67443,68849,9828,Some High School,39,0.13,0.29,0.26,0.24,0.08,1794,0.53,0.47,Kansas
123304,67444,86911,7999,GED,35,0.25,0.22,0.27,0.2,0.06,527,0.56,0.44,Kansas
123305,67445,142865,17792,Bachelor's Degree,29,0.13,0.24,0.27,0.28,0.08,680,0.5,0.5,Kansas
123306,67446,162724,22555,Doctorate Degree,25,0.21,0.23,0.27,0.23,0.06,617,0.54,0.46,Kansas
123307,67447,165928,9405,Doctorate Degree,33,0.22,0.22,0.28,0.22,0.06,320,0.59,0.41,Kansas
123308,67448,142152,14532,Some High School,33,0.25,0.17,0.29,0.23,0.06,1374,0.6,0.4,Kansas
123309,67449,169340,19367,High School Diploma,38,0.19,0.29,0.18,0.27,0.07,3351,0.44,0.56,Kansas
123310,67450,147190,13227,Some College,27,0.23,0.2,0.21,0.28,0.08,555,0.66,0.34,Kansas
123311,67451,163577,17008,High School Diploma,32,0.21,0.17,0.29,0.27,0.06,948,0.5,0.5,Kansas
123312,67452,153531,20024,Bachelor's Degree,25,0.34,0.18,0.23,0.18,0.07,201,0.6,0.4,Kansas
123313,67454,54406,4879,Bachelor's Degree,22,0.3,0.27,0.19,0.18,0.06,563,0.57,0.43,Kansas
123314,67455,70866,8271,Associate's Degree,33,0.18,0.28,0.27,0.2,0.07,1980,0.55,0.45,Kansas
123315,67456,145406,10678,Bachelor's Degree,34,0.1,0.25,0.3,0.29,0.06,4736,0.51,0.49,Kansas
123316,67457,56924,5836,Some College,31,0.15,0.29,0.29,0.2,0.07,878,0.46,0.54,Kansas
123317,67458,57010,4228,Master's Degree,35,0.18,0.25,0.2,0.29,0.08,261,0.6,0.4,Kansas
123318,67459,35091,3005,Some College,36,0.11,0.27,0.28,0.27,0.07,251,0.6,0.4,Kansas
123319,67460,70468,6401,Master's Degree,39,0.19,0.26,0.2,0.27,0.08,15168,0.49,0.51,Kansas
123320,67464,38974,3505,GED,25,0.3,0.21,0.19,0.21,0.09,1090,0.46,0.54,Kansas
123321,67466,52302,3708,Some College,32,0.22,0.26,0.23,0.21,0.08,774,0.58,0.42,Kansas
123322,67467,54577,3420,GED,29,0.22,0.2,0.23,0.26,0.09,2904,0.67,0.33,Kansas
123323,67468,127171,7955,Master's Degree,26,0.31,0.23,0.19,0.2,0.07,307,0.67,0.33,Kansas
123324,67470,146448,9644,Associate's Degree,30,0.19,0.3,0.23,0.2,0.08,456,0.58,0.42,Kansas
123325,67473,120335,11171,Associate's Degree,34,0.22,0.23,0.3,0.18,0.07,1728,0.65,0.35,Kansas
123326,67474,33747,3384,High School Diploma,23,0.38,0.2,0.17,0.18,0.07,224,0.62,0.38,Kansas
123327,67475,121388,15266,Master's Degree,34,0.24,0.22,0.28,0.17,0.09,283,0.43,0.57,Kansas
123328,67478,38737,4711,Doctorate Degree,31,0.28,0.21,0.21,0.24,0.06,89,0.54,0.46,Kansas
123329,67480,45573,2755,Bachelor's Degree,34,0.14,0.21,0.29,0.29,0.07,1805,0.44,0.56,Kansas
123330,67481,52620,5028,Some College,26,0.17,0.25,0.24,0.28,0.06,590,0.62,0.38,Kansas
123331,67482,112624,8307,Bachelor's Degree,20,0.33,0.21,0.22,0.17,0.07,99,0.46,0.54,Kansas
123332,67483,28898,3929,GED,30,0.11,0.22,0.29,0.29,0.09,338,0.67,0.33,Kansas
123333,67484,72352,7216,High School Diploma,33,0.27,0.22,0.17,0.26,0.08,891,0.55,0.45,Kansas
123334,67485,151244,22667,Some College,31,0.34,0.24,0.18,0.18,0.06,339,0.57,0.43,Kansas
123335,67487,48511,3524,Doctorate Degree,35,0.18,0.24,0.3,0.22,0.06,1422,0.44,0.56,Kansas
123336,67490,109814,16472,Associate's Degree,28,0.13,0.25,0.27,0.27,0.08,1055,0.48,0.52,Kansas
123337,67491,38870,2504,Doctorate Degree,28,0.09,0.27,0.29,0.26,0.09,399,0.49,0.51,Kansas
123338,67492,46468,3990,Master's Degree,27,0.27,0.2,0.27,0.2,0.06,166,0.46,0.54,Kansas
123339,67501,63653,6532,GED,29,0.24,0.25,0.26,0.19,0.06,27212,0.41,0.59,Kansas
123340,67502,27155,2061,Some High School,25,0.17,0.27,0.27,0.21,0.08,23739,0.58,0.42,Kansas
123341,67505,103041,6070,GED,29,0.34,0.21,0.18,0.18,0.09,2457,0.61,0.39,Kansas
123342,67510,51662,3556,GED,26,0.29,0.23,0.17,0.22,0.09,281,0.48,0.52,Kansas
123343,67511,77868,10802,Master's Degree,26,0.33,0.19,0.19,0.22,0.07,318,0.53,0.47,Kansas
123344,67512,163627,11272,Associate's Degree,25,0.28,0.21,0.24,0.21,0.06,234,0.6,0.4,Kansas
123345,67513,89357,5666,Associate's Degree,34,0.21,0.3,0.18,0.23,0.08,93,0.42,0.58,Kansas
123346,67514,152743,18992,Some High School,30,0.16,0.18,0.29,0.29,0.08,765,0.51,0.49,Kansas
123347,67515,57287,8045,Associate's Degree,26,0.32,0.17,0.17,0.27,0.07,63,0.48,0.52,Kansas
123348,67516,171439,23770,Bachelor's Degree,31,0.18,0.29,0.21,0.24,0.08,447,0.48,0.52,Kansas
123349,67518,80780,4193,Bachelor's Degree,27,0.26,0.27,0.2,0.2,0.07,69,0.57,0.43,Kansas
123350,67519,100180,14678,Bachelor's Degree,35,0.11,0.3,0.2,0.3,0.09,193,0.6,0.4,Kansas
123351,67520,30674,3270,Master's Degree,19,0.33,0.17,0.21,0.21,0.08,415,0.42,0.58,Kansas
123352,67521,115902,11466,Doctorate Degree,24,0.29,0.22,0.24,0.18,0.07,155,0.49,0.51,Kansas
123353,67522,153561,8495,Master's Degree,30,0.33,0.17,0.23,0.21,0.06,2049,0.65,0.35,Kansas
123354,67523,82149,6185,Some College,25,0.19,0.24,0.3,0.21,0.06,373,0.59,0.41,Kansas
123355,67524,176690,19821,Some High School,32,0.06,0.28,0.29,0.28,0.09,630,0.62,0.38,Kansas
123356,67525,38944,2317,Some High School,25,0.12,0.23,0.29,0.29,0.07,1119,0.4,0.6,Kansas
123357,67526,167518,15291,GED,27,0.29,0.19,0.19,0.24,0.09,2759,0.61,0.39,Kansas
123358,67529,119487,14162,GED,25,0.3,0.24,0.2,0.2,0.06,365,0.6,0.4,Kansas
123359,67530,33218,3432,GED,25,0.27,0.19,0.25,0.21,0.08,19699,0.46,0.54,Kansas
123360,67543,70905,7180,Some College,25,0.09,0.23,0.3,0.29,0.09,2125,0.65,0.35,Kansas
123361,67544,103587,14738,Associate's Degree,38,0.18,0.18,0.3,0.26,0.08,3216,0.54,0.46,Kansas
123362,67545,156526,9125,Doctorate Degree,24,0.24,0.27,0.24,0.19,0.06,215,0.57,0.43,Kansas
123363,67546,127221,16695,Associate's Degree,32,0.24,0.22,0.17,0.29,0.08,2597,0.64,0.36,Kansas
123364,67547,99705,12132,Some High School,37,0.23,0.21,0.22,0.28,0.06,1769,0.55,0.45,Kansas
123365,67548,92034,10321,Master's Degree,27,0.28,0.18,0.18,0.28,0.08,1467,0.64,0.36,Kansas
123366,67550,80211,8811,High School Diploma,35,0.04,0.3,0.29,0.28,0.09,5905,0.51,0.49,Kansas
123367,67552,152551,19295,Bachelor's Degree,19,0.34,0.17,0.21,0.2,0.08,720,0.46,0.54,Kansas
123368,67553,177784,15300,Some High School,28,0.17,0.27,0.22,0.25,0.09,114,0.58,0.42,Kansas
123369,67554,78243,11265,Some High School,27,0.26,0.22,0.21,0.25,0.06,4334,0.58,0.42,Kansas
123370,67556,169123,8656,Master's Degree,26,0.16,0.26,0.24,0.25,0.09,320,0.43,0.57,Kansas
123371,67557,76695,10159,GED,33,0.3,0.29,0.17,0.18,0.06,723,0.57,0.43,Kansas
123372,67559,59654,5765,Associate's Degree,36,0.17,0.22,0.3,0.25,0.06,52,0.47,0.53,Kansas
123373,67560,63958,4414,Some College,31,0.26,0.19,0.21,0.26,0.08,1740,0.55,0.45,Kansas
123374,67561,109894,5630,High School Diploma,34,0.17,0.22,0.27,0.26,0.08,1538,0.63,0.37,Kansas
123375,67563,61303,5916,Master's Degree,26,0.16,0.22,0.25,0.29,0.08,371,0.44,0.56,Kansas
123376,67564,31596,2787,High School Diploma,34,0.29,0.2,0.2,0.25,0.06,308,0.55,0.45,Kansas
123377,67565,116916,17265,Associate's Degree,27,0.15,0.23,0.29,0.27,0.06,429,0.46,0.54,Kansas
123378,67566,115579,14217,Doctorate Degree,28,0.3,0.2,0.2,0.24,0.06,650,0.45,0.55,Kansas
123379,67567,158262,14319,Bachelor's Degree,29,0.28,0.17,0.18,0.28,0.09,526,0.66,0.34,Kansas
123380,67568,117083,13248,Bachelor's Degree,27,0.24,0.26,0.23,0.21,0.06,309,0.6,0.4,Kansas
123381,67570,30035,4029,Some College,38,0.18,0.29,0.17,0.28,0.08,1338,0.58,0.42,Kansas
123382,67572,128820,7415,GED,30,0.32,0.21,0.22,0.17,0.08,456,0.63,0.37,Kansas
123383,67573,103096,7428,Doctorate Degree,28,0.24,0.24,0.24,0.19,0.09,170,0.4,0.6,Kansas
123384,67574,103979,7050,Doctorate Degree,28,0.12,0.27,0.26,0.27,0.08,252,0.45,0.55,Kansas
123385,67575,48313,3706,Bachelor's Degree,32,0.17,0.25,0.21,0.28,0.09,465,0.56,0.44,Kansas
123386,67576,111912,13024,High School Diploma,36,0.23,0.19,0.19,0.3,0.09,1915,0.44,0.56,Kansas
123387,67578,30709,3475,Some High School,32,0.22,0.27,0.19,0.24,0.08,1405,0.47,0.53,Kansas
123388,67579,91158,9403,Bachelor's Degree,25,0.33,0.21,0.2,0.18,0.08,3095,0.64,0.36,Kansas
123389,67581,179674,17190,GED,24,0.31,0.18,0.22,0.2,0.09,416,0.42,0.58,Kansas
123390,67583,51314,5420,Bachelor's Degree,28,0.2,0.19,0.28,0.25,0.08,1022,0.64,0.36,Kansas
123391,67584,141705,19100,GED,34,0.28,0.18,0.3,0.17,0.07,269,0.48,0.52,Kansas
123392,67601,29031,3682,Some College,31,0.09,0.28,0.29,0.28,0.06,23797,0.45,0.55,Kansas
123393,67621,176340,9378,Some High School,40,0.12,0.26,0.26,0.3,0.06,393,0.54,0.46,Kansas
123394,67622,152976,21629,GED,30,0.18,0.27,0.2,0.28,0.07,599,0.67,0.33,Kansas
123395,67623,171971,21372,Master's Degree,27,0.22,0.24,0.21,0.25,0.08,270,0.45,0.55,Kansas
123396,67625,135804,13951,Associate's Degree,30,0.08,0.29,0.29,0.26,0.08,257,0.48,0.52,Kansas
123397,67626,68548,4928,Some College,28,0.27,0.21,0.23,0.23,0.06,145,0.6,0.4,Kansas
123398,67628,65547,5128,High School Diploma,29,0.27,0.21,0.24,0.22,0.06,78,0.59,0.41,Kansas
123399,67629,46276,3206,Doctorate Degree,39,0.05,0.28,0.28,0.3,0.09,143,0.57,0.43,Kansas
123400,67631,172008,22791,Bachelor's Degree,21,0.36,0.17,0.17,0.21,0.09,249,0.47,0.53,Kansas
123401,67632,170843,14979,Bachelor's Degree,25,0.15,0.29,0.27,0.23,0.06,227,0.53,0.47,Kansas
123402,67634,30496,1633,Bachelor's Degree,32,0.37,0.19,0.19,0.17,0.08,301,0.6,0.4,Kansas
123403,67635,62098,5734,Some High School,39,0.22,0.18,0.29,0.22,0.09,169,0.62,0.38,Kansas
123404,67637,57173,4546,GED,37,0.25,0.29,0.17,0.23,0.06,2651,0.52,0.48,Kansas
123405,67638,147325,13546,Some College,34,0.12,0.3,0.3,0.19,0.09,230,0.45,0.55,Kansas
123406,67639,150461,10018,High School Diploma,32,0.29,0.22,0.17,0.24,0.08,193,0.65,0.35,Kansas
123407,67640,129372,15771,High School Diploma,24,0.2,0.23,0.25,0.25,0.07,505,0.49,0.51,Kansas
123408,67642,100611,5243,Some College,37,0.22,0.21,0.29,0.22,0.06,1729,0.65,0.35,Kansas
123409,67643,37332,2923,High School Diploma,22,0.33,0.2,0.17,0.24,0.06,195,0.46,0.54,Kansas
